question_id,question,my_forecast_%,community_median_%,gap_points,resolved,resolve_time,category,url
41433,Will HSIC's market close price on 2026-01-17 be higher than its market close price on 2026-01-08?,,,,open,,,https://www.metaculus.com/questions/41433/
41430,"Will the community prediction be higher than 26.00% on 2026-01-16 for the Metaculus question ""Will Israel be found guilt",,,,open,,,https://www.metaculus.com/questions/41430/
41428,Will WAT's market close price on 2026-01-16 be higher than its market close price on 2026-01-07?,,,,open,,,https://www.metaculus.com/questions/41428/
41425,"Will the community prediction be higher than 11.00% on 2026-01-15 for the Metaculus question ""Will Lisa Cook cease to be",,,,open,,,https://www.metaculus.com/questions/41425/
41424,"Will the community prediction be higher than 9.00% on 2026-01-15 for the Metaculus question ""Will  an attempt be made to",,,,open,,,https://www.metaculus.com/questions/41424/
41422,"Will the community prediction be higher than 80.00% on 2026-01-16 for the Metaculus question ""In Louisiana v. Callais, w",,,,open,,,https://www.metaculus.com/questions/41422/
41421,Will ERIE's market close price on 2026-01-14 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41421/
41420,Will STE's market close price on 2026-01-15 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41420/
41417,Will VICI's market close price on 2026-01-16 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41417/
41416,Will DGX's market close price on 2026-01-17 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41416/
41415,"Will the community prediction be higher than 9.00% on 2026-01-15 for the Metaculus question ""Will Tesla discontinue the ",,,,open,,,https://www.metaculus.com/questions/41415/
41414,Will COF's market close price on 2026-01-14 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41414/
41413,"Will the community prediction be higher than 10.00% on 2026-01-16 for the Metaculus question ""Will there be at least 1,0",,,,open,,,https://www.metaculus.com/questions/41413/
41411,Will FAST's market close price on 2026-01-16 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41411/
41409,Will BSX's market close price on 2026-01-16 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41409/
41404,"Will the community prediction be higher than 65.00% on 2026-01-15 for the Metaculus question ""Will Anthropic file an ini",,,,open,,,https://www.metaculus.com/questions/41404/
41402,Will COO's market close price on 2026-01-17 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41402/
41400,Will XYL's market close price on 2026-01-16 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41400/
41399,"Will the community prediction be higher than 36.00% on 2026-01-15 for the Metaculus question ""Will the US stock market g",,,,open,,,https://www.metaculus.com/questions/41399/
41397,"Will the community prediction be higher than 86.00% on 2026-01-15 for the Metaculus question ""Will the World Health Orga",,,,open,,,https://www.metaculus.com/questions/41397/
41396,Will APH's market close price on 2026-01-13 be higher than its market close price on 2026-01-06?,,,,open,,,https://www.metaculus.com/questions/41396/
41395,"Will the community prediction be higher than 6.00% on 2026-01-14 for the Metaculus question ""Before July 1, 2026, will t",,,,open,,,https://www.metaculus.com/questions/41395/
41393,"Will the community prediction be higher than 85.00% on 2026-01-15 for the Metaculus question ""Will any AI model achieve ",,,,open,,,https://www.metaculus.com/questions/41393/
41391,"Will the community prediction be higher than 33.30% on 2026-01-16 for the Metaculus question ""Will the US government ent",,,,open,,,https://www.metaculus.com/questions/41391/
41390,"Will the community prediction be higher than 55.00% on 2026-01-17 for the Metaculus question ""Will the next CEO of X/Twi",,,,open,,,https://www.metaculus.com/questions/41390/
41387,"Will the community prediction be higher than 9.00% on 2026-01-14 for the Metaculus question ""Will the Democrats control ",,,,open,,,https://www.metaculus.com/questions/41387/
41370,Will there be at least one podium sweep at the 2026 Winter Olympic Games?,,,,open,,,https://www.metaculus.com/questions/41370/
41367,Will Peloton file for bankruptcy protection before 2028?,,,,open,,,https://www.metaculus.com/questions/41367/
41365,Will the Trump administration attempt to withdraw from key international arms control agreements in 2026?,,,,open,,,https://www.metaculus.com/questions/41365/
41364,Will India surpass Germany in GDP during 2026?,,,,open,,,https://www.metaculus.com/questions/41364/
41361,"In February 2026, will the weekly amount of finished motor gasoline supplied in the U.S. be highest in the final week of",,,,open,,,https://www.metaculus.com/questions/41361/
41358,Will the German 10-Year Bond Yield move by 20bps or more during February 2026?,,,,open,,,https://www.metaculus.com/questions/41358/
41356,"Will any US electric utility announce a $5 billion capex increase, citing data center demand, between January 13 and Mar",,,,open,,,https://www.metaculus.com/questions/41356/
41355,"Will the retail price of rice in Japan fall below ¥4200/5kg before March 9, 2026?",,,,open,,,https://www.metaculus.com/questions/41355/
41343,"Will any NVIDIA GPUs better than the H200 be allowed to be exported to China before March 14, 2026?",,,,open,,,https://www.metaculus.com/questions/41343/
41340,Will Beyond Meat file for bankruptcy protection before 2028?,,,,open,,,https://www.metaculus.com/questions/41340/
41337,"Will the United States gain less than 100,000 new nonfarm jobs between December 2025 and February 2026?",,,,open,,,https://www.metaculus.com/questions/41337/
41336,"Will OpenAI API token prices fall before March 14, 2026?",,,,open,,,https://www.metaculus.com/questions/41336/
41332,"Will the US impose any new import restriction upon China before March 14, 2026?",,,,open,,,https://www.metaculus.com/questions/41332/
41316,"Will the United States impose additional sanctions on Russia related to the Ukraine war before March 14, 2026?",,,,open,,,https://www.metaculus.com/questions/41316/
41310,"Will the X algorithm be run by Grok before March 12, 2026?",,,,open,,,https://www.metaculus.com/questions/41310/
41302,"Will layoffs.fyi explicity report at least 100 AI industry layoffs between January 12 and March 13, 2026?",,,,open,,,https://www.metaculus.com/questions/41302/
41295,Will EMR's market close price on 2026-01-03 be higher than its market close price on 2025-12-30?,,,,open,,,https://www.metaculus.com/questions/41295/
41293,"Will the community prediction be higher than 5.00% on 2026-01-03 for the Metaculus question ""Will Elon Musk be removed a",,,,open,,,https://www.metaculus.com/questions/41293/
41292,"Will the community prediction be higher than 17.00% on 2026-01-02 for the Metaculus question ""Will a federal judge be im",,,,open,,,https://www.metaculus.com/questions/41292/
41291,"Will the community prediction be higher than 36.00% on 2025-12-31 for the Metaculus question ""Will presidential impoundm",,,,open,,,https://www.metaculus.com/questions/41291/
41288,Will ROL's market close price on 2026-01-03 be higher than its market close price on 2025-12-28?,,,,open,,,https://www.metaculus.com/questions/41288/
41287,Will MTB's market close price on 2026-01-01 be higher than its market close price on 2025-12-27?,,,,open,,,https://www.metaculus.com/questions/41287/
41286,"Will the community prediction be higher than 61.00% on 2026-01-03 for the Metaculus question ""Will the DOJ officially re",,,,open,,,https://www.metaculus.com/questions/41286/
41283,Will HPQ's market close price on 2026-01-03 be higher than its market close price on 2025-12-27?,,,,open,,,https://www.metaculus.com/questions/41283/
41276,"Will the community prediction be higher than 13.00% on 2026-01-03 for the Metaculus question ""Will Lisa Cook cease to be",,,,open,,,https://www.metaculus.com/questions/41276/
41275,Will META's market close price on 2026-01-02 be higher than its market close price on 2025-12-25?,,,,open,,,https://www.metaculus.com/questions/41275/
41271,Will ABBV's market close price on 2025-12-31 be higher than its market close price on 2025-12-24?,,,,open,,,https://www.metaculus.com/questions/41271/
41270,Will FANG's market close price on 2026-01-01 be higher than its market close price on 2025-12-24?,,,,open,,,https://www.metaculus.com/questions/41270/
41269,Will CHD's market close price on 2026-01-04 be higher than its market close price on 2025-12-24?,,,,open,,,https://www.metaculus.com/questions/41269/
41268,Will ALL's market close price on 2025-12-27 be higher than its market close price on 2025-12-24?,,,,open,,,https://www.metaculus.com/questions/41268/
41267,"Will the community prediction be higher than 5.00% on 2025-12-29 for the Metaculus question ""Will eight or more of the f",,,,open,,,https://www.metaculus.com/questions/41267/
41266,"Will the community prediction be higher than 10.00% on 2026-01-02 for the Metaculus question ""Will  an attempt be made t",,,,open,,,https://www.metaculus.com/questions/41266/
41265,Will VMC's market close price on 2026-01-04 be higher than its market close price on 2025-12-24?,,,,open,,,https://www.metaculus.com/questions/41265/
41263,"Will the community prediction be higher than 50.00% on 2025-12-31 for the Metaculus question ""Will the US establish a go",,,,open,,,https://www.metaculus.com/questions/41263/
41262,Will BMY's market close price on 2025-12-29 be higher than its market close price on 2025-12-23?,,,,open,,,https://www.metaculus.com/questions/41262/
41261,Will WAT's market close price on 2026-01-01 be higher than its market close price on 2025-12-23?,,,,open,,,https://www.metaculus.com/questions/41261/
41255,"Will the community prediction be higher than 25.00% on 2026-01-03 for the Metaculus question ""Will over 2/3 of EU member",,,,open,,,https://www.metaculus.com/questions/41255/
41250,Will GPN's market close price on 2026-01-04 be higher than its market close price on 2025-12-23?,,,,open,,,https://www.metaculus.com/questions/41250/
41246,Will ICE's market close price on 2026-01-04 be higher than its market close price on 2025-12-22?,,,,open,,,https://www.metaculus.com/questions/41246/
41244,Will UDR's market close price on 2026-01-02 be higher than its market close price on 2025-12-22?,,,,open,,,https://www.metaculus.com/questions/41244/
41242,"Will the community prediction be higher than 45.00% on 2026-01-04 for the Metaculus question ""Will the United States att",,,,open,,,https://www.metaculus.com/questions/41242/
41214,"Will Bitcoin reach a new all-time high price before October 6, 2026?",,,,open,,,https://www.metaculus.com/questions/41214/
41213,Will China's reported holdings of U.S. Treasuries be below $675 billion for December 2025?,,,,open,,,https://www.metaculus.com/questions/41213/
41212,Will NASA build a completed nuclear reactor on the moon before 2030?,,,,open,,,https://www.metaculus.com/questions/41212/
41206,"Will Anthropic file an initial registration statement (S-1) with the SEC to launch an IPO, before July 1, 2026?",,,,open,,,https://www.metaculus.com/questions/41206/
41205,"Will OpenAI file an initial registration statement (S-1) with the SEC to launch an IPO, before March 15, 2026?",,,,open,,,https://www.metaculus.com/questions/41205/
41193,Will the U.S. enact an AI safety federal statute or executive order in 2026?,,,,open,,,https://www.metaculus.com/questions/41193/
41190,[PRACTICE] Will there be a positive transition to a world with radically smarter-than-human artificial intelligence?,,,,open,,,https://www.metaculus.com/questions/41190/
41178,Will humans be sent to Mars before 2036 and successfully land?,,,,open,,,https://www.metaculus.com/questions/41178/
41176,Will the England national men's team win a major international football title before the release of The Elder Scrolls VI,,,,open,,,https://www.metaculus.com/questions/41176/
41174,Will restrictions on the use of the Traditional Latin Mass in the Catholic Church be loosened during 2026?,,,,open,,,https://www.metaculus.com/questions/41174/
41173,Will the EU require mandatory age verification on social media or AI before 2027?,,,,open,,,https://www.metaculus.com/questions/41173/
41172,Will the FDA approve a psilocybin treatment during 2026?,,,,open,,,https://www.metaculus.com/questions/41172/
41171,Will Nicolás Maduro cease to be president of Venezuela during 2026?,,,,open,,,https://www.metaculus.com/questions/41171/
41169,"Will the US, UK or EU approve a gene editing therapy for a new condition during 2026?",,,,open,,,https://www.metaculus.com/questions/41169/
41168,Will a UFC mixed martial arts event occur at the White House in 2026?,,,,open,,,https://www.metaculus.com/questions/41168/
41162,Will the European Space Agency launch the PLATO spacecraft before 2027?,,,,open,,,https://www.metaculus.com/questions/41162/
41161,Will the first deliveries of the flying car ASKA A5 happen before 2028?,,,,open,,,https://www.metaculus.com/questions/41161/
41155,Dojde do konce roku 2026 k politickému zrušení tzv. české muniční iniciativy nebo k jejímu převedení pod vedení jiného s,,,,open,,,https://www.metaculus.com/questions/41155/
41154,Bude v roce 2026 vyhlášen v alespoň jednom z českých krajů nouzový stav v souvislosti s přírodní katastrofou?,,,,open,,,https://www.metaculus.com/questions/41154/
41153,Schválí Rada EU do konce roku 2026 plnohodnotné připojení Kypru do Schengenského prostoru?,,,,open,,,https://www.metaculus.com/questions/41153/
41144,Will there be a ceasefire in the Sudanese Civil War during 2026?,,,,open,,,https://www.metaculus.com/questions/41144/
41142,Will SpaceX successfully refuel a Starship in orbit during 2026?,,,,open,,,https://www.metaculus.com/questions/41142/
41141,Will OpenAI file for an IPO during 2026?,,,,open,,,https://www.metaculus.com/questions/41141/
41140,Will an AI model reach a 3 hour time horizon with 80% reliability during 2026?,,,,open,,,https://www.metaculus.com/questions/41140/
41139,Will China attack or blockade Taiwan during 2026?,,,,open,,,https://www.metaculus.com/questions/41139/
41138,Will there be a bilateral ceasefire in the Russo-Ukrainian conflict before 2027?,,,,open,,,https://www.metaculus.com/questions/41138/
41130,"Will the S&P 500 close above 7,500 at the end of 2026?",,,,open,,,https://www.metaculus.com/questions/41130/
41126,Will Tessa Thompson or Wagner Moura win a Golden Globe in 2026?,,,,open,,,https://www.metaculus.com/questions/41126/
41091,Will the WHO declare a Public Health Emergency of International Concern in 2026?,,,,open,,,https://www.metaculus.com/questions/41091/
41090,Will the winner of the 2026 FIFA World Cup be a country that has never won before?,,,,open,,,https://www.metaculus.com/questions/41090/
41089,"Will the United States experience negative GDP growth during Q1, Q2, or Q3 2026?",,,,open,,,https://www.metaculus.com/questions/41089/
41087,Will Saudi Arabia and Israel agree to normalise diplomatic relations during 2026?,,,,open,,,https://www.metaculus.com/questions/41087/
41072,Will the composition of the US Supreme Court change in 2026?,,,,open,,,https://www.metaculus.com/questions/41072/
41046,Will NEM's market close price on 2025-12-21 be higher than its market close price on 2025-12-09?,,,,open,,,https://www.metaculus.com/questions/41046/
41044,Will NOC's market close price on 2025-12-17 be higher than its market close price on 2025-12-09?,,,,open,,,https://www.metaculus.com/questions/41044/
41042,Will EL's market close price on 2025-12-19 be higher than its market close price on 2025-12-09?,,,,open,,,https://www.metaculus.com/questions/41042/
41041,"Will the community prediction be higher than 10.00% on 2025-12-21 for the Metaculus question ""Will at least one All-Star",,,,open,,,https://www.metaculus.com/questions/41041/
41040,"Will the community prediction be higher than 10.00% on 2025-12-21 for the Metaculus question ""Will the Department of Jus",,,,open,,,https://www.metaculus.com/questions/41040/
41039,Will MPC's market close price on 2025-12-20 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/41039/
41038,"Will the community prediction be higher than 35.00% on 2025-12-20 for the Metaculus question ""Will presidential impoundm",,,,open,,,https://www.metaculus.com/questions/41038/
41037,"Will the community prediction be higher than 80.00% on 2025-12-21 for the Metaculus question ""Will the Democrats be favo",,,,open,,,https://www.metaculus.com/questions/41037/
41035,Will FTV's market close price on 2025-12-17 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/41035/
41034,Will XYZ's market close price on 2025-12-18 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/41034/
41033,Will DVA's market close price on 2025-12-21 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/41033/
41030,Will DIS's market close price on 2025-12-17 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/41030/
41027,"Will the community prediction be higher than 8.40% on 2025-12-21 for the Metaculus question ""Will there be a leadership ",,,,open,,,https://www.metaculus.com/questions/41027/
41025,"Will the community prediction be higher than 9.00% on 2025-12-20 for the Metaculus question ""Will President Trump formal",,,,open,,,https://www.metaculus.com/questions/41025/
41019,"Will the community prediction be higher than 10.00% on 2025-12-20 for the Metaculus question ""Will the Department of Jus",,,,open,,,https://www.metaculus.com/questions/41019/
41016,"Will the community prediction be higher than 55.00% on 2025-12-19 for the Metaculus question ""Will Argentina's year-over",,,,open,,,https://www.metaculus.com/questions/41016/
41012,"Will the community prediction be higher than 5.00% on 2025-12-17 for the Metaculus question ""Will a new war or a substan",,,,open,,,https://www.metaculus.com/questions/41012/
41010,Will ORLY's market close price on 2025-12-20 be higher than its market close price on 2025-12-09?,,,,open,,,https://www.metaculus.com/questions/41010/
41009,"Will the community prediction be higher than 8.40% on 2025-12-19 for the Metaculus question ""Will there be a leadership ",,,,open,,,https://www.metaculus.com/questions/41009/
41008,"Will the community prediction be higher than 10.00% on 2025-12-16 for the Metaculus question ""Will at least one All-Star",,,,open,,,https://www.metaculus.com/questions/41008/
41005,Will CVX's market close price on 2025-12-18 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/41005/
41003,"Will the community prediction be higher than 9.00% on 2025-12-20 for the Metaculus question ""Will President Trump formal",,,,open,,,https://www.metaculus.com/questions/41003/
40998,Will BR's market close price on 2025-12-20 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/40998/
40997,Will BLDR's market close price on 2025-12-20 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/40997/
40995,Will EQT's market close price on 2025-12-18 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/40995/
40994,Will DE's market close price on 2025-12-20 be higher than its market close price on 2025-12-08?,,,,open,,,https://www.metaculus.com/questions/40994/
40993,Will France and Russia engage in significant direct military conflict before 2031?,,,,open,,,https://www.metaculus.com/questions/40993/
40980,Will Puerto Rico's industrial sector be powered primarily by New Nuclear before 2040? [QL],,,,open,,,https://www.metaculus.com/questions/40980/
40976,"Will Mike Johnson remain Speaker of the House until January 3, 2027?",,,,open,,,https://www.metaculus.com/questions/40976/
40975,Will the Lithium-ion battery recycling market surpass $20 billion (current USD) before 2031? [QL],,,,open,,,https://www.metaculus.com/questions/40975/
40972,Will Nvidia's stock price close below $100 on any day in 2026?,,,,open,,,https://www.metaculus.com/questions/40972/
40969,Will an AI-created song chart in the top 20 of the Billboard Hot 100 before 2027?,,,,open,,,https://www.metaculus.com/questions/40969/
40968,Will the United States attack Venezuela during 2026?,,,,open,,,https://www.metaculus.com/questions/40968/
40967,Will Keir Starmer cease to be Prime Minister of the UK during 2026?,,,,open,,,https://www.metaculus.com/questions/40967/
40966,Will Benjamin Netanyahu cease to be Prime Minister of Israel during 2026?,,,,open,,,https://www.metaculus.com/questions/40966/
40965,Will GTA VI be released during 2026?,,,,open,,,https://www.metaculus.com/questions/40965/
40963,Will Donald Trump cease to exercise presidential powers for 48 hours during 2026?,,,,open,,,https://www.metaculus.com/questions/40963/
40962,"Will the TrumpRx website be functional before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40962/
40961,Will EVs make up the majority of new vehicle sales globally by 2030?,,,,open,,,https://www.metaculus.com/questions/40961/
40960,"Will Trump pardon Ghislaine Maxwell before Jan. 21, 2029?",,,,open,,,https://www.metaculus.com/questions/40960/
40950,Will the United States attack Venezuela in December 2025 or January 2026?,,,,open,,,https://www.metaculus.com/questions/40950/
40948,Will a sixth contentious case be opened at the International Court of Justice in 2025?,,,,open,,,https://www.metaculus.com/questions/40948/
40947,Will Germany enact the Aktivrente before 2026?,,,,open,,,https://www.metaculus.com/questions/40947/
40946,"Will China request a WTO panel in its EV and battery-related trade dispute with India before January 11, 2026?",,,,open,,,https://www.metaculus.com/questions/40946/
40944,Will China remove the total ban on cryptocurrency before 2032?,,,,open,,,https://www.metaculus.com/questions/40944/
40942,Will the WHO announce a non-H5N1 pandemic before 2030?,,,,open,,,https://www.metaculus.com/questions/40942/
40939,"Will Iran announce a new capital location before January 3, 2026?",,,,open,,,https://www.metaculus.com/questions/40939/
40938,"Will California Emissions Reporting Laws SB 253 and SB 261 Be In Effect on September 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40938/
40933,Will Max Verstappen win the 2025 Formula 1 Abu Dhabi Grand Prix?,,,,open,,,https://www.metaculus.com/questions/40933/
40932,Will snap presidential elections be held in Turkey before the regularly scheduled May 2028 election?,,,,open,,,https://www.metaculus.com/questions/40932/
40930,"Will Benjamin Netanyahu be pardoned by Israel's President before November 19, 2029?",,,,open,,,https://www.metaculus.com/questions/40930/
40927,Will André Ventura win Portugal's 2026 presidential election?,,,,open,,,https://www.metaculus.com/questions/40927/
40925,Does $100k to fund cultured meat development have a greater animal welfare benefit than $100k to corporate animal welfar,,,,open,,,https://www.metaculus.com/questions/40925/
40924,Will Germany enact the Aktivrente before 2026?,,,,open,,,https://www.metaculus.com/questions/40924/
40919,"Will the US government enter a shutdown before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40919/
40884,"Will Trump bypass the US Congress and declare war on Iran before January 20, 2029?",,,,open,,,https://www.metaculus.com/questions/40884/
40883,Will the US adopt UBI nationally before the end of 2035?,,,,open,,,https://www.metaculus.com/questions/40883/
40882,Will a sixth contentious case be opened at the International Court of Justice in 2025?,,,,open,,,https://www.metaculus.com/questions/40882/
40875,Will the number of manufacturing jobs in the US for February 2026 be above 12.7 million?,,,,open,,,https://www.metaculus.com/questions/40875/
40873,Will a woman be elected US president in or before the 2044 election?,,,,open,,,https://www.metaculus.com/questions/40873/
40872,"Will there be a successful coup in Africa or Latin America before March 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40872/
40867,"Will the People's Party win an absolute majority in the next regional elections in Extremadura, Spain?",,,,open,,,https://www.metaculus.com/questions/40867/
40865,Will Israel pass the Penal Bill (Death Penalty for Terrorists amendment) into law before April 2026?,,,,open,,,https://www.metaculus.com/questions/40865/
40864,Will NASA's Artemis II complete its mission successfully before 2027?,,,,open,,,https://www.metaculus.com/questions/40864/
40862,"Will Arizona Senator Mark Kelly, who urged troops to defy ""illegal"" orders, be recalled to active duty in the US militar",,,,open,,,https://www.metaculus.com/questions/40862/
40860,[Short Fuse] Will Donald Trump win the inaugural FIFA Peace Prize?,,,,open,,,https://www.metaculus.com/questions/40860/
40854,"Will Iran announce a new capital location before January 3, 2026?",,,,open,,,https://www.metaculus.com/questions/40854/
40852,"Will the US House of Representatives censure, expel or reprimand any of its members before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40852/
40851,"Will Nvidia's revenue for the quarter ending January 25, 2026 exceed Nvidia's guidance by more than 5%?",,,,open,,,https://www.metaculus.com/questions/40851/
40849,"Will Tesla discontinue the Cybertruck before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40849/
40846,Will BLK's market close price on 2025-12-05 be higher than its market close price on 2025-11-28?,,,,open,,,https://www.metaculus.com/questions/40846/
40844,"Will the community prediction be higher than 24.00% on 2025-12-04 for the Metaculus question ""Will the United States bai",,,,open,,,https://www.metaculus.com/questions/40844/
40843,Will FDX's market close price on 2025-12-06 be higher than its market close price on 2025-11-28?,,,,open,,,https://www.metaculus.com/questions/40843/
40842,"Will the community prediction be higher than 5.00% on 2025-12-04 for the Metaculus question ""Will Ali Khamenei cease to ",,,,open,,,https://www.metaculus.com/questions/40842/
40841,"Will the community prediction be higher than 55.00% on 2025-12-04 for the Metaculus question ""Will Argentina's year-over",,,,open,,,https://www.metaculus.com/questions/40841/
40839,"Will the community prediction be higher than 94.00% on 2025-12-05 for the Metaculus question ""Will Elon Musk be the worl",,,,open,,,https://www.metaculus.com/questions/40839/
40834,Will UBER's market close price on 2025-12-03 be higher than its market close price on 2025-11-26?,,,,open,,,https://www.metaculus.com/questions/40834/
40833,"Will the community prediction be higher than 10.00% on 2025-12-03 for the Metaculus question ""Will the Department of Jus",,,,open,,,https://www.metaculus.com/questions/40833/
40831,Will ADM's market close price on 2025-12-02 be higher than its market close price on 2025-11-26?,,,,open,,,https://www.metaculus.com/questions/40831/
40826,Will DOV's market close price on 2025-12-02 be higher than its market close price on 2025-11-26?,,,,open,,,https://www.metaculus.com/questions/40826/
40825,Will D's market close price on 2025-12-06 be higher than its market close price on 2025-11-25?,,,,open,,,https://www.metaculus.com/questions/40825/
40824,Will HIG's market close price on 2025-12-03 be higher than its market close price on 2025-11-25?,,,,open,,,https://www.metaculus.com/questions/40824/
40823,"Will the community prediction be higher than 5.40% on 2025-12-04 for the Metaculus question ""Will Elon Musk be removed a",,,,open,,,https://www.metaculus.com/questions/40823/
40820,Will FE's market close price on 2025-12-03 be higher than its market close price on 2025-11-25?,,,,open,,,https://www.metaculus.com/questions/40820/
40819,"Will the community prediction be higher than 10.00% on 2025-12-01 for the Metaculus question ""Will the White House revok",,,,open,,,https://www.metaculus.com/questions/40819/
40818,"Will the community prediction be higher than 15.00% on 2025-12-06 for the Metaculus question ""Will President Trump forma",,,,open,,,https://www.metaculus.com/questions/40818/
40814,"Will the community prediction be higher than 25.00% on 2025-12-04 for the Metaculus question ""Will the EU impose a Digit",,,,open,,,https://www.metaculus.com/questions/40814/
40813,Will LULU's market close price on 2025-12-05 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40813/
40812,Will RJF's market close price on 2025-12-06 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40812/
40810,Will NWS's market close price on 2025-12-05 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40810/
40807,"Will the community prediction be higher than 5.00% on 2025-12-02 for the Metaculus question ""Will there be a political p",,,,open,,,https://www.metaculus.com/questions/40807/
40806,Will USB's market close price on 2025-12-05 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40806/
40805,Will EPAM's market close price on 2025-12-06 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40805/
40804,"Will the community prediction be higher than 8.00% on 2025-12-06 for the Metaculus question ""Will there be a leadership ",,,,open,,,https://www.metaculus.com/questions/40804/
40803,"Will the community prediction be higher than 20.00% on 2025-12-06 for the Metaculus question ""Will OpenAI top the Chatbo",,,,open,,,https://www.metaculus.com/questions/40803/
40802,"Will the community prediction be higher than 16.00% on 2025-12-06 for the Metaculus question ""Will  an attempt be made t",,,,open,,,https://www.metaculus.com/questions/40802/
40801,"Will the community prediction be higher than 18.00% on 2025-12-05 for the Metaculus question ""Will at least one All-Star",,,,open,,,https://www.metaculus.com/questions/40801/
40796,Will BG's market close price on 2025-12-05 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40796/
40794,Will VRTX's market close price on 2025-12-06 be higher than its market close price on 2025-11-24?,,,,open,,,https://www.metaculus.com/questions/40794/
40788,"Will Russia gain control of Kostiantynivka before January 11, 2026?",,,,open,,,https://www.metaculus.com/questions/40788/
40777,[Short Fuse] Will Donald Trump win the inaugural FIFA Peace Prize?,,,,open,,,https://www.metaculus.com/questions/40777/
40776,"Will any AI model achieve a score of 94% or higher on the GPQA Diamond Benchmark Leaderboard before February 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40776/
40771,"Will George Conway, vocal critic of Donald Trump, announce a run for the US Congress before April 2, 2026?",,,,open,,,https://www.metaculus.com/questions/40771/
40767,Will Magnificent Seven shares crash before 2027?,,,,open,,,https://www.metaculus.com/questions/40767/
40761,Will another Canadian MP defect or resign before 2026?,,,,open,,,https://www.metaculus.com/questions/40761/
40760,Will Iran announce an evacuation of Tehran before 2026?,,,,open,,,https://www.metaculus.com/questions/40760/
40751,Will the US unemployment rate for December 2025 be higher than November 2025?,,,,open,,,https://www.metaculus.com/questions/40751/
40750,"Will the People's Party win an absolute majority in the next regional elections in Extremadura, Spain?",,,,open,,,https://www.metaculus.com/questions/40750/
40744,"Will NVIDIA's stock price close above $220 or below $180 on any single day before November 22, 2025?",,,,open,,,https://www.metaculus.com/questions/40744/
40730,Labour Party leadership election before 2027?,,,,open,,,https://www.metaculus.com/questions/40730/
40727,Will another Canadian MP defect or resign before 2026?,,,,open,,,https://www.metaculus.com/questions/40727/
40726,Will Nvidia's stock price reach a new record close in February 2026?,,,,open,,,https://www.metaculus.com/questions/40726/
40711,"Will the United States, Russia or China detonate a nuclear device before April 1, 2026?",,,,open,,,https://www.metaculus.com/questions/40711/
40703,"Will NVIDIA's stock price close above $220 or below $180 on any single day before November 22, 2025?",,,,open,,,https://www.metaculus.com/questions/40703/
40701,Will an AI created song chart on the Billboard Hot 100 before 2027?,,,,open,,,https://www.metaculus.com/questions/40701/
40700,Will the United States reopen cattle imports from Mexico before 2026?,,,,open,,,https://www.metaculus.com/questions/40700/
40698,Will the United States conduct a military attack within Nigeria before 2026?,,,,open,,,https://www.metaculus.com/questions/40698/
40695,Will Jerome Powell cease to be Chair of the Federal Reserve Board of Governors before his term is up?,,,,open,,,https://www.metaculus.com/questions/40695/
40693,"Will Katie Wilson be elected mayor of Seattle, Washington in 2025? (re-opened question)",,,,open,,,https://www.metaculus.com/questions/40693/
