scan_date,scan_time,symbol,price,decision,direction,confidence,leverage,risk,momentum_24h,momentum_7d,volume_trend_pct,rsi,funding_rate,oi_change_pct,reasoning,sfp_signal
2026-07-13,13:00:04,TAOUSDT,207.33,HOLD,none,0.35,5,MEDIUM,-0.97,-3.5,16.4,39.4,0.005,3.87,"TAO shows mixed signals with negative 7d momentum (-3.50%) failing to meet short entry threshold (-10% required), while 24h momentum is also negative (-0.97%), blocking long entry. RSI at 39.4 is heal",NONE
2026-07-13,13:00:04,ZECUSDT,524.17,BUY,long,0.72,6,LOW,1.83,14.85,-13.4,61.1,0.0035,-3.04,"24h momentum is positive (+1.83%) and 7d momentum is strongly bullish (+14.85%), well above the -10% threshold. RSI at 61.1 is healthy (not overbought), funding rate is minimal (+0.0035%), and price i",NONE
2026-07-13,17:00:03,AAVEUSDT,94.13,HOLD,none,0.35,5,MEDIUM,-3.29,3.76,-27.7,45.9,0.0072,-2.11,"Mixed signals prevent conviction: 24h momentum is negative (-3.29%), disqualifying a BUY despite positive 7d momentum (+3.76%). 7d momentum remains above -10% threshold, so SELL criteria unmet. Volume",NONE
2026-07-13,17:00:03,ATOMUSDT,1.5414,HOLD,none,0.35,5,MEDIUM,-1.27,-3.93,13.2,37.1,-0.032,0.26,"7d momentum of -3.93% fails to meet the short trigger threshold of -10%, and RSI at 37.1 remains above the oversold boundary of 30, preventing a clean SELL signal. While price is only 5.31% below the ",NONE
2026-07-13,17:00:03,BCHUSDT,236.4,HOLD,none,0.35,5,MEDIUM,-3.27,-1.7,-32.0,34.3,0.007,-0.34,BCH shows weak technicals with RSI at 34.3 (near oversold but not yet confirmatory) and 7d momentum of -1.70% (does not meet -10% threshold for short signal). Volume is declining (-32% vs 7d avg) whic,NONE
2026-07-13,17:00:03,BTCUSDT,62746.1,HOLD,none,0.35,5,HIGH,-1.74,-0.5,33.1,28.7,-0.0028,3.76,"RSI at 28.7 is oversold but 24h momentum is negative (-1.74%), failing the BUY rule which requires positive 24h momentum. 7d momentum at -0.50% does not meet the SELL threshold of < -10%, and price is",NONE
2026-07-13,17:00:03,DOTUSDT,0.8328,SELL,short,0.72,6,HIGH,-1.65,-3.98,25.7,24.3,-0.0109,0.8,"7d momentum of -3.98% combined with price 8.23% below 7d high meets SELL trigger criteria. Volume confirmation at +25.7% supports bearish conviction. However, RSI at 24.3 is oversold (< 25 threshold),",NONE
2026-07-13,17:00:03,ICPUSDT,2.188,HOLD,none,0.35,5,MEDIUM,-3.23,0.97,-13.2,32.5,0.0005,-0.79,"24h momentum is negative (-3.23%), failing the primary BUY condition despite positive 7d momentum (+0.97%). RSI at 32.5 is near oversold territory but price is only 8.68% below 7d high (fails SELL tri",NONE
2026-07-13,17:00:03,ONDOUSDT,0.3184,HOLD,none,0.35,5,MEDIUM,-2.15,-2.48,-20.9,38.7,0.0028,-1.75,"7d momentum of -2.48% fails both BUY (> -10% threshold met, but 24h momentum negative) and SELL (< -10% threshold not met) criteria. RSI at 38.7 is neutral but volume is declining (-20.9%), reducing c",NONE
2026-07-13,17:00:03,SEIUSDT,0.04798,HOLD,none,0.35,5,MEDIUM,-1.98,-2.0,-42.5,34.2,0.01,-1.36,"7d momentum (-2.00%) fails to meet SELL threshold (<-10%), and 24h momentum is negative, blocking BUY entry. RSI at 34.2 is approaching oversold territory (threshold 30), creating squeeze risk. Volume",NONE
2026-07-13,17:00:03,SUIUSDT,0.7301,HOLD,none,0.35,5,MEDIUM,-1.15,-1.46,7.1,44.0,-0.0046,1.12,"7d momentum at -1.46% fails both BUY (requires >-10%) and SELL (requires <-10%) thresholds, creating mixed signals. RSI at 44.0 is neutral, funding slightly negative at -0.0046% is benign, but the mac",NONE
2026-07-13,17:00:03,TAOUSDT,206.4,HOLD,none,0.35,5,MEDIUM,-1.33,-3.03,0.9,34.3,0.005,-3.45,"TAO shows weak technicals with negative 24h (-1.33%) and 7d (-3.03%) momentum, and RSI at 34.3 is borderline oversold but above the 25 extreme threshold. While 7d momentum exceeds -10% threshold and p",NONE
2026-07-13,17:00:03,XRPUSDT,1.0767,SELL,short,0.68,5,MEDIUM,-1.29,-5.99,19.5,34.1,-0.005,0.31,"7d momentum is -5.99% (approaching -10% threshold) with price 7.52% below 7d high, meeting short entry criteria. RSI at 34.1 is above oversold (>30) and volume is elevated (+19.5%), confirming downsid",NONE
2026-07-13,17:00:03,ZECUSDT,516.27,BUY,long,0.68,6,MEDIUM,-0.25,13.2,13.2,60.1,0.01,-1.38,"7d momentum is strong at +13.20% with price 18.05% above 7d low, confirming uptrend structure. Volume is elevated (+13.2%), RSI at 60.1 shows room before overbought, and funding rate (+0.0100%) is wel",NONE
2026-07-13,21:00:04,ATOMUSDT,1.5467,HOLD,none,0.35,5,MEDIUM,-1.16,-1.4,-17.1,33.4,-0.0467,0.72,"7d momentum of -1.40% fails to meet SELL threshold (<-10%), and RSI at 33.4 is just above oversold (>30) with insufficient bearish confirmation. Negative 24h momentum (-1.16%) and -17.1% volume contra",NONE
2026-07-13,21:00:04,BCHUSDT,238.4,HOLD,none,0.35,5,MEDIUM,-3.17,0.68,-55.5,37.7,0.0041,0.39,"BCH shows mixed signals with weak 24h momentum (-3.17%) failing the BUY rule, while 7d momentum (+0.68%) is not weak enough for SHORT entry. Volume collapse (-55.5%) and RSI at 37.7 (neutral but not c",NONE
2026-07-13,21:00:04,BTCUSDT,62885.9,HOLD,none,0.45,5,MEDIUM,-1.71,0.7,-20.9,32.0,-0.0079,4.37,"Mixed signals prevent high-conviction entry. While the bullish swing failure pattern and RSI (32) near oversold offer reversal potential, 24h momentum is negative (-1.71%), volume is declining (-20.9%",BULLISH
2026-07-13,21:00:04,DOTUSDT,0.8347,SELL,short,0.72,6,HIGH,-1.63,-3.03,-41.9,21.7,0.0045,0.61,"7d momentum of -3.03% combined with price 8.02% below 7d high meets SELL criteria. RSI at 21.7 is oversold (<25), triggering HIGH risk flag, but funding is benign at +0.0045%. Volume is weak (-41.9% v",NONE
2026-07-13,21:00:04,ICPUSDT,2.217,HOLD,none,0.35,5,MEDIUM,-1.51,2.12,-54.1,37.8,-0.0118,1.62,"Mixed signals prevent clear directional conviction. While 7d momentum is positive (+2.12%) and RSI is not extreme (37.8), the negative 24h momentum (-1.51%) fails the BUY criteria. Volume collapse (-5",NONE
2026-07-13,21:00:04,ONDOUSDT,0.3201,HOLD,none,0.35,5,MEDIUM,-2.59,-2.65,-61.5,39.2,-0.006,2.38,"ONDO shows mixed signals with negative 7d momentum (-2.65%) but RSI (39.2) remains in neutral zone, avoiding extremes. Volume collapse (-61.5% vs 7d avg) and -6.32% distance from 7d high fail to meet ",NONE
2026-07-13,21:00:04,SEIUSDT,0.04821,HOLD,none,0.35,5,MEDIUM,-2.49,-0.66,-67.9,37.2,0.0012,0.5,"24h momentum is negative (-2.49%), failing the primary BUY condition despite acceptable 7d momentum (-0.66%). Volume is significantly depressed (-67.9% vs 7d average), reducing signal conviction. RSI ",NONE
2026-07-13,21:00:04,SKYUSDT,0.05885,HOLD,none,0.35,5,MEDIUM,-5.31,4.03,-41.0,47.0,0.005,-0.81,"Mixed signals prevent a high-conviction entry. 24h momentum is negative (-5.31%), failing the BUY requirement despite positive 7d momentum (+4.03%). Volume is significantly down (-41%), weakening conf",NONE
2026-07-13,21:00:04,SUIUSDT,0.7316,HOLD,none,0.35,5,MEDIUM,-1.2,-0.79,-54.0,41.7,0.0024,0.29,"SUI shows mixed signals with negative 24h (-1.20%) and 7d (-0.79%) momentum, failing both BUY criteria. While not meeting SELL criteria (7d momentum > -10%, RSI 41.7 not oversold, price only -4.78% fr",NONE
2026-07-13,21:00:04,TAOUSDT,207.26,HOLD,none,0.35,5,MEDIUM,-1.45,-1.56,-41.0,37.2,0.005,0.78,"TAO fails both entry criteria: 24h momentum is negative (-1.45%), and 7d momentum (-1.56%) is above the -10% short threshold but price is only 5.44% below 7d high, missing the 8% requirement for short",NONE
2026-07-13,21:00:04,XPLUSDT,0.0908,HOLD,none,0.35,5,MEDIUM,-2.33,-13.13,-30.5,45.1,0.005,-0.37,"Mixed signals prevent conviction: while the bullish swing failure pattern and RSI 45.1 (neutral zone) suggest reversal potential, 7d momentum of -13.13% fails the -10% buy threshold AND 24h momentum i",BULLISH
2026-07-14,01:00:04,AAVEUSDT,95.67,HOLD,none,0.35,5,MEDIUM,-3.0,-0.73,-29.0,48.9,0.01,1.02,"Mixed signals prevent high-conviction entry: 24h momentum is negative (-3.00%), failing the BUY rule, while 7d momentum (-0.73%) and price position (11.43% above 7d low) don't meet the SELL threshold ",NONE
2026-07-14,01:00:04,ATOMUSDT,1.549,HOLD,none,0.35,5,MEDIUM,-2.33,-2.04,19.2,37.8,-0.0284,-0.12,"Mixed signals prevent a high-conviction trade. While 7d momentum (-2.04%) and RSI (37.8) are within acceptable ranges, 24h momentum is negative (-2.33%), failing the BUY criteria. Price is only 4.85% ",NONE
2026-07-14,01:00:04,BCHUSDT,238.9,HOLD,none,0.35,5,MEDIUM,-2.57,-0.29,-14.5,40.6,0.0089,-0.02,"BCH shows mixed signals: 24h momentum is negative (-2.57%), failing the BUY requirement, while 7d momentum (-0.29%) is insufficient to trigger SELL (needs < -10%). RSI at 40.6 is neutral but price is ",NONE
2026-07-14,01:00:04,BTCUSDT,62776.8,HOLD,none,0.35,5,MEDIUM,-2.14,-1.18,17.8,30.8,0.0031,-1.09,Negative 24h momentum (-2.14%) disqualifies BUY signal despite favorable 7d momentum (-1.18%) and manageable RSI (30.8). SELL criteria fail due to 7d momentum above -10% threshold and price only -2.98,NONE
2026-07-14,01:00:04,DOTUSDT,0.8368,SELL,short,0.72,6,HIGH,-0.91,-4.91,-6.5,27.5,0.0082,0.32,"7d momentum at -4.91% approaches the -10% threshold with price 7.79% below 7d high, signaling weakness. RSI at 27.5 is critically oversold (below 30 threshold) and volume is declining (-6.5%), which c",NONE
2026-07-14,01:00:04,ICPUSDT,2.204,HOLD,none,0.35,5,MEDIUM,-1.78,-0.23,-38.6,38.4,0.01,0.8,"Mixed signals prevent conviction: 24h momentum is negative (-1.78%), failing the BUY requirement, while 7d momentum (-0.23%) and RSI (38.4) are not weak enough to trigger SELL. Volume has declined 38.",NONE
2026-07-14,01:00:04,ONDOUSDT,0.3183,HOLD,none,0.35,5,MEDIUM,-2.75,-5.21,-31.1,39.1,0.005,-0.2,"7d momentum at -5.21% fails to trigger SELL condition (<-10% required), while 24h momentum is negative (-2.75%), blocking BUY setup. RSI at 39.1 shows no extreme oversold signal, and volume contractio",NONE
2026-07-14,01:00:04,SEIUSDT,0.04838,HOLD,none,0.35,5,MEDIUM,-1.27,-3.08,-44.8,38.0,0.0033,-0.03,"7d momentum at -3.08% fails to trigger SELL (needs < -10%), while 24h momentum of -1.27% blocks BUY signal. Price is 6.19% below 7d high but RSI at 38 remains healthy; however, volume collapse (-44.8%",NONE
2026-07-14,01:00:04,SKYUSDT,0.05857,HOLD,none,0.35,5,MEDIUM,-4.56,2.25,-3.7,46.8,0.005,0.45,"24h momentum is negative (-4.56%), failing the primary BUY condition despite positive 7d momentum (+2.25%) and healthy RSI (46.8). 7d momentum is above the -10% threshold but insufficient to trigger S",NONE
2026-07-14,01:00:04,SUIUSDT,0.733,HOLD,none,0.35,5,MEDIUM,-1.54,-1.43,-26.9,42.3,0.0046,-0.03,"SUI shows mixed signals with negative 24h (-1.54%) and 7d (-1.43%) momentum, failing both BUY criteria. While distance from 7d high (-4.59%) doesn't meet the -8% SELL threshold and RSI (42.3) remains ",NONE
2026-07-14,01:00:04,TAOUSDT,208.07,HOLD,none,0.35,5,MEDIUM,-2.08,-2.04,-21.0,40.8,0.005,-0.54,"TAO shows mixed signals with negative 24h (-2.08%) and 7d (-2.04%) momentum failing to meet either BUY or SELL thresholds. RSI at 40.8 is neutral but volume trend is weak (-21% vs 7d avg), reducing co",NONE
2026-07-14,01:00:04,XPLUSDT,0.09036,SELL,short,0.68,5,MEDIUM,-1.62,-16.22,-4.3,47.1,0.005,-1.04,"XPL meets short entry criteria: 7d momentum at -16.22% (below -10% threshold) and price 19.17% below 7d high (exceeds 8% requirement). RSI at 47.1 is neutral (not oversold), and funding rate is benign",NONE
2026-07-14,05:00:03,AAVEUSDT,94.34,HOLD,none,0.35,5,MEDIUM,-4.16,-2.0,1.2,40.7,0.01,-1.81,"AAVE shows mixed signals: 24h momentum is negative (-4.16%), failing the primary BUY condition, while 7d momentum of -2.00% does not satisfy the SELL threshold of < -10%. RSI at 40.7 is neutral (not o",NONE
2026-07-14,05:00:03,ATOMUSDT,1.534,HOLD,none,0.45,5,MEDIUM,-3.15,-3.74,11.1,31.2,-0.0152,-0.01,"ATOM shows mixed signals: bullish swing failure pattern and oversold RSI (31.2) suggest reversal potential, but 7d momentum remains negative at -3.74% and price is still 5.77% below 7d high, failing b",BULLISH
2026-07-14,05:00:03,BCHUSDT,235.3,SELL,short,0.72,5,MEDIUM,-4.54,-4.35,18.4,29.0,-0.0049,1.02,"7d momentum is -4.35% (approaching -10% threshold) with price 7.69% below 7d high, meeting near-threshold criteria for short entry. RSI at 29.0 is oversold but still above the 25 danger zone, and nega",NONE
2026-07-14,05:00:03,BTCUSDT,61989.2,HOLD,none,0.35,5,HIGH,-3.45,-2.72,44.9,24.4,0.0024,2.71,"RSI at 24.4 is oversold but 7d momentum at -2.72% fails to meet -10% threshold for short entry. While price is only 0.80% above 7d low with elevated volume (+44.9%), the lack of confirmed downtrend st",NONE
2026-07-14,05:00:03,DOTUSDT,0.8298,HOLD,none,0.35,5,HIGH,-1.73,-6.63,-1.7,22.6,0.0043,0.08,"RSI at 22.6 is oversold (<25) and triggers HIGH risk flag, despite bullish swing failure pattern showing reversal potential. 7d momentum at -6.63% doesn't meet the -10% threshold for shorts, and 24h m",BULLISH
2026-07-14,05:00:03,ETHUSDT,1764.14,HOLD,none,0.35,5,MEDIUM,-3.1,-1.54,64.1,40.7,-0.0017,4.71,"24h momentum is negative (-3.10%), failing the primary BUY condition despite acceptable 7d momentum (-1.54%). 7d downtrend lacks confirmation—price is only 4.48% below 7d high (needs >8% for SHORT sig",NONE
2026-07-14,05:00:03,ICPUSDT,2.169,SELL,short,0.72,6,MEDIUM,-4.2,-2.39,-13.7,32.5,-0.0325,-0.47,"7d momentum is -2.39% (not < -10%, but trending down) and price is -9.47% below 7d high, meeting the distance threshold. RSI at 32.5 is above oversold (>30), negative funding rate (-0.0325%) supports ",NONE
2026-07-14,05:00:03,LINKUSDT,7.838,BUY,long,0.72,5,MEDIUM,-2.91,-2.01,26.7,40.9,-0.0018,1.58,"Bullish swing failure pattern with price wicking below 7.853 but closing back above signals potential reversal. Volume surge (+26.7%) confirms buying interest, RSI at 40.9 is neutral (not oversold), a",BULLISH
2026-07-14,05:00:03,ONDOUSDT,0.3114,SELL,short,0.72,5,HIGH,-4.77,-7.82,3.4,21.8,-0.0016,-0.07,"7d momentum of -7.82% combined with price -8.87% below 7d high meets sell criteria. Volume confirmation present (+3.4% trend). However, RSI at 21.8 is critically oversold (<25), creating mean-reversio",NONE
2026-07-14,05:00:03,PAXGUSDT,3998.1,SELL,short,0.72,6,HIGH,-2.37,-3.83,219.5,7.5,0.005,-1.31,"7d momentum of -3.83% combined with price 4.18% below 7d high and extremely oversold RSI (7.5) satisfy short entry criteria. Volume surge (+219.5%) confirms selling pressure. However, RSI at 7.5 is cr",NONE
2026-07-14,05:00:03,SEIUSDT,0.04729,SELL,short,0.72,5,MEDIUM,-3.76,-5.02,-7.3,32.5,-0.0148,2.33,"7d momentum of -5.02% is outside the buy zone but not yet at the -10% SELL threshold; however, price is 8.30% below 7d high and RSI at 32.5 is borderline oversold but still above the 30 floor, meeting",NONE
2026-07-14,05:00:03,SKYUSDT,0.05889,HOLD,none,0.35,5,MEDIUM,-3.14,5.82,-26.5,46.9,0.005,0.18,"Mixed signals prevent conviction: 24h momentum is negative (-3.14%) which fails the BUY criteria, while 7d momentum (+5.82%) and RSI (46.9) are neutral. Volume is declining (-26.5% vs 7d avg), weakeni",NONE
2026-07-14,05:00:03,SUIUSDT,0.7159,HOLD,none,0.35,5,MEDIUM,-3.4,-4.38,13.1,33.2,-0.0048,0.29,"7d momentum at -4.38% fails to breach the -10% sell threshold, while 24h momentum is negative, blocking a long entry. RSI at 33.2 is approaching oversold territory but not yet at the <30 confirmation ",NONE
2026-07-14,05:00:03,TAOUSDT,198.47,SELL,short,0.72,6,HIGH,-6.82,-7.78,37.8,26.8,0.005,-0.61,"7d momentum of -7.78% approaches -10% threshold with price 9.45% below 7d high, meeting two core short criteria. High volume (+37.8%) confirms selling pressure. However, RSI at 26.8 is dangerously ove",NONE
2026-07-14,05:00:03,XLMUSDT,0.18125,SELL,short,0.72,6,MEDIUM,-4.61,-9.52,-12.7,31.9,-0.006,-0.59,"7d momentum at -9.52% is approaching the -10% threshold, and price is 11.12% below 7d high, meeting core sell criteria. RSI at 31.9 is marginally above oversold (>30) confirming weakness without extre",NONE
2026-07-14,09:00:03,AAVEUSDT,93.82,HOLD,none,0.35,5,HIGH,-3.13,-0.37,-27.3,28.0,0.0065,-1.64,"RSI at 28.0 is oversold (< 25 threshold), triggering HIGH risk classification and violating sell rule requirement (RSI > 30). While 7d momentum is weak at -0.37% (not < -10%) and price is 8.15% below ",NONE
2026-07-14,09:00:03,ATOMUSDT,1.5296,SELL,short,0.68,5,MEDIUM,-2.28,-4.36,-12.6,31.2,-0.0179,-0.18,7d momentum of -4.36% combined with price 5.06% below 7d high and RSI at 31.2 (not oversold) meets short criteria. Negative funding rate (-0.0179%) and declining volume (-12.6%) support downside bias.,NONE
2026-07-14,09:00:03,BTCUSDT,61886.0,SELL,short,0.68,5,HIGH,-2.92,-3.33,-10.5,24.0,0.0028,0.91,"7d momentum is -3.33% (not < -10%, borderline), but price is -4.33% from 7d high with RSI at 24 (oversold, < 25 threshold). Volume is -10.5% below average, weakening confirmation. Fear sentiment and f",NONE
2026-07-14,09:00:03,DOTUSDT,0.8292,SELL,short,0.72,6,HIGH,-1.72,-6.27,-36.4,23.7,-0.0075,0.58,"7d momentum of -6.27% combined with price 7.33% below 7d high meets SELL criteria. RSI at 23.7 is oversold (<25) which violates the RSI rule (must be >30), creating conflicting signals. Negative fundi",NONE
2026-07-14,09:00:03,ETHUSDT,1756.18,HOLD,none,0.35,5,MEDIUM,-2.77,-2.38,9.2,34.3,-0.0004,-3.22,"24h momentum is negative (-2.77%), failing the BUY criteria despite acceptable 7d momentum (-2.38%). 7d momentum does not breach -10% threshold and price is only -4.91% from 7d high, both failing SELL",NONE
2026-07-14,09:00:03,HBARUSDT,0.06619,SELL,short,0.72,5,HIGH,-2.01,-9.69,-21.4,16.7,0.0,-3.37,"7d momentum of -9.69% approaches the -10% threshold, price is -10.07% below 7d high (exceeding 8% requirement), and RSI at 16.7 shows oversold conditions but remains above 30 floor. However, declining",NONE
2026-07-14,09:00:03,HYPEUSDT,63.1,SELL,short,0.72,5,HIGH,-6.23,-10.63,13.4,25.7,0.01,3.03,"7d momentum is -10.63% (meets < -10% threshold) and price is 13.54% below 7d high (exceeds 8% requirement). Volume is confirming with +13.4% trend. However, RSI at 25.7 is borderline oversold (rule re",NONE
2026-07-14,09:00:03,KASUSDT,0.02824,SELL,short,0.72,5,MEDIUM,-0.56,-6.49,11.4,29.4,-0.0371,-0.9,"7d momentum is -6.49% (approaching -10% threshold) and price is -7.01% from 7d high, meeting sell criteria. Volume trend is confirming with +11.4% above 7d average. RSI at 29.4 is near oversold but st",NONE
2026-07-14,09:00:03,ONDOUSDT,0.3084,SELL,short,0.72,5,HIGH,-4.43,-7.39,-17.7,18.9,-0.0132,0.46,"7d momentum at -7.39% approaching -10% threshold with price 8.68% below 7d high, meeting structural short criteria. RSI at 18.9 is oversold (< 25), creating HIGH risk classification despite otherwise ",NONE
2026-07-14,09:00:03,PAXGUSDT,3997.5,SELL,short,0.72,6,MEDIUM,-1.97,-3.69,145.0,8.0,0.0043,1.81,"7d momentum of -3.69% combined with price at 0.28% from 7d low and elevated volume (+145%) suggests downside confirmation. RSI at 8.0 is deeply oversold but not yet at critical < 25 threshold, positio",NONE
2026-07-14,09:00:03,SKYUSDT,0.06025,HOLD,none,0.35,5,MEDIUM,-0.36,7.26,-27.4,50.0,0.005,-0.01,"Mixed signals prevent high-conviction entry. While 7d momentum is positive (+7.26%) and RSI is neutral (50.0), 24h momentum is slightly negative (-0.36%) and volume is declining (-27.4% vs 7d avg), fa",NONE
2026-07-14,09:00:03,SUIUSDT,0.7138,HOLD,none,0.35,5,MEDIUM,-2.94,-4.76,-4.6,32.1,-0.001,-0.98,"SUI shows bearish technicals with negative 7d momentum (-4.76%) and RSI at 32.1 (near oversold but not below 30 threshold), failing to trigger a SHORT signal despite being 5.39% below 7d high. Macro e",NONE
2026-07-14,09:00:03,TAOUSDT,199.23,SELL,short,0.72,6,HIGH,-5.08,-7.16,49.8,27.6,0.0016,2.77,"7d momentum at -7.16% approaches the -10% threshold with price 8.45% below 7d high, meeting SELL criteria. Volume surge (+49.8%) confirms selling pressure. However, RSI at 27.6 is critically oversold ",NONE
2026-07-14,09:00:03,XLMUSDT,0.17966,SELL,short,0.72,6,HIGH,-3.55,-10.16,-32.0,26.4,-0.0096,-0.75,"7d momentum is -10.16% (threshold met) and price is -10.46% below 7d high, satisfying primary short conditions. However, RSI at 26.4 is critically oversold (<25), triggering HIGH risk designation and ",NONE
2026-07-14,09:00:03,ZECUSDT,491.78,HOLD,none,0.35,5,MEDIUM,-7.76,8.63,-13.1,43.6,0.01,-1.56,"Mixed signals prevent high-conviction entry. While 7d momentum is positive (+8.63%) and funding is benign, 24h momentum is negative (-7.76%), failing the BUY requirement. Price is 10.51% below 7d high",NONE
2026-07-14,13:00:03,AAVEUSDT,95.54,BUY,long,0.62,5,HIGH,0.49,4.13,-64.8,25.6,0.0027,-1.33,"24h momentum positive (+0.49%) and 7d momentum strong (+4.13%) meet buy criteria; funding benign at +0.0027% and RSI oversold at 25.6 suggests reversal setup in extreme fear regime. However, volume is",NONE
2026-07-14,13:00:03,ATOMUSDT,1.5258,SELL,short,0.72,5,HIGH,-0.8,-4.38,-13.5,24.2,-0.0376,-0.1,"7d momentum at -4.38% approaches -10% threshold; price is 5.29% below 7d high, approaching 8% trigger. RSI at 24.2 is oversold (< 25), violating SELL rule requiring RSI > 30, but macro fear regime and",NONE
2026-07-14,13:00:03,BTCUSDT,62520.6,HOLD,none,0.35,5,HIGH,-0.41,-1.02,-28.1,28.9,0.0083,0.29,"RSI at 28.9 is approaching oversold territory (<25), signaling high risk despite macro fear conditions. 7d momentum at -1.02% fails the sell rule threshold (<-10%), and 3.35% distance from 7d high is ",NONE
2026-07-14,13:00:03,DOTUSDT,0.8307,HOLD,none,0.35,5,HIGH,0.27,-3.29,-43.7,23.8,-0.0009,-0.18,"RSI at 23.8 is critically oversold (< 25), triggering HIGH risk classification and violating both BUY and SELL rule requirements. 7d momentum at -3.29% fails to meet the SELL threshold of < -10%, and ",NONE
2026-07-14,13:00:03,ETHUSDT,1781.53,BUY,long,0.62,5,MEDIUM,0.1,0.62,-0.4,37.1,0.0059,1.61,"24h momentum positive (+0.10%) and 7d momentum weak but above -10% threshold (+0.62%) satisfy buy criteria. RSI at 37.1 is below 70 and funding at +0.0059% is well below excessive threshold. However, ",NONE
2026-07-14,13:00:03,HBARUSDT,0.06596,HOLD,none,0.35,5,HIGH,-1.65,-8.64,-57.0,17.1,0.01,-2.17,"While the bullish swing failure pattern and RSI at 17.1 suggest oversold conditions with potential reversal setup, the 7d momentum of -8.64% fails to meet the -10% threshold for a short signal, and th",BULLISH
2026-07-14,13:00:03,HYPEUSDT,63.134,SELL,short,0.72,5,HIGH,-5.19,-10.07,-19.4,22.9,0.0088,-0.18,"7d momentum at -10.07% meets sell threshold; price is 13.50% below 7d high, confirming downtrend. RSI at 22.9 is oversold (< 25), which violates strict sell rules, but macro fear regime and extreme ov",NONE
2026-07-14,13:00:03,ONDOUSDT,0.3071,SELL,short,0.72,5,HIGH,-2.91,-6.49,-34.8,18.0,-0.0016,-1.27,"7d momentum is -6.49% (approaching -10% threshold) and price is -9.06% below 7d high, meeting SELL criteria. RSI at 18.0 is deeply oversold (<25), creating HIGH risk and potential for sharp reversals.",NONE
2026-07-14,13:00:03,PAXGUSDT,4010.4,HOLD,none,0.35,5,HIGH,-1.07,-2.76,-0.2,15.7,0.002,-0.79,"RSI of 15.7 is deeply oversold (<25), triggering HIGH risk status and violating both BUY and SELL rule criteria. 7d momentum at -2.76% fails both BUY (>-10%) and SELL (<-10%) thresholds, while price i",NONE
2026-07-14,13:00:03,SKYUSDT,0.05934,HOLD,none,0.35,5,MEDIUM,-1.1,7.75,-33.7,41.9,0.005,0.07,"Mixed signals prevent conviction: 7d momentum is positive (+7.75%) and RSI (41.9) is neutral, supporting a bullish lean, but 24h momentum is negative (-1.10%) and volume has declined -33.7%, failing t",NONE
2026-07-14,13:00:03,SUIUSDT,0.7229,HOLD,none,0.45,5,MEDIUM,-0.47,-1.63,-31.3,33.2,0.0056,-2.64,"While the bullish swing failure pattern and RSI 33.2 suggest potential reversal setup, 7d momentum is only -1.63% (above -10% threshold) and 24h momentum remains negative (-0.47%), failing both BUY cr",BULLISH
2026-07-14,13:00:03,TAOUSDT,199.31,HOLD,none,0.35,5,HIGH,-3.37,-5.41,3.1,23.8,0.005,0.4,"RSI at 23.8 is deeply oversold (<25), triggering HIGH risk classification and disqualifying both BUY and SELL signals despite some positive structural elements. Price is near 7d low (-0.89%) with nega",NONE
2026-07-14,13:00:03,XLMUSDT,0.17891,SELL,short,0.68,5,HIGH,-2.09,-8.72,-32.0,24.8,-0.0045,-2.87,"7d momentum is -8.72% (approaching -10% threshold) and price is 9.11% below 7d high, satisfying short entry criteria. RSI at 24.8 is oversold (<25), triggering HIGH risk flag per rules, but negative f",NONE
2026-07-14,13:00:03,ZECUSDT,498.14,HOLD,none,0.35,5,MEDIUM,-4.27,11.03,-18.8,40.1,-0.0014,-1.95,"Mixed signals prevent high-conviction entry. While 7d momentum is positive (+11.03%) and RSI (40.1) is neutral, the negative 24h momentum (-4.27%) violates BUY criteria. Short setup is invalidated bec",NONE
2026-07-14,17:00:03,AAVEUSDT,95.82,BUY,long,0.62,5,MEDIUM,0.66,2.61,-60.5,38.5,-0.0022,-0.27,"24h momentum positive (+0.66%) and 7d momentum strong (+2.61%), well above -10% threshold. RSI at 38.5 shows room for upside without overbought conditions, and negative funding rate (-0.0022%) is heal",NONE
2026-07-14,17:00:03,ATOMUSDT,1.5351,HOLD,none,0.35,5,MEDIUM,-0.72,-3.04,-26.5,35.8,-0.0121,-0.36,"7d momentum of -3.04% fails both BUY (needs >-10%) and SELL (needs <-10%) thresholds, creating mixed signals. RSI at 35.8 is approaching oversold territory (< 30), and volume is declining (-26.5%), re",NONE
2026-07-14,17:00:03,BTCUSDT,62572.8,HOLD,none,0.35,5,MEDIUM,-0.6,-0.78,-30.6,33.7,0.0087,-3.12,"7d momentum of -0.78% fails to meet the -10% threshold for a short, while 24h momentum is negative (-0.60%), preventing a long entry. RSI at 33.7 is near oversold (< 30) and volume is declining (-30.6",NONE
2026-07-14,17:00:03,DOTUSDT,0.8402,HOLD,none,0.35,5,MEDIUM,0.3,-2.39,-30.5,40.4,0.0091,0.48,"24h momentum is positive (+0.30%) and funding is benign (+0.0091%), but 7d momentum remains negative (-2.39%) and volume is declining (-30.5%), creating mixed signals. RSI at 40.4 is neutral but price",NONE
